# fluidTemp[x, y] in Kelvin: x is index of the azimuthal position on the receiver surface, from South, counter clockwise; and y: index of height on the receiver from bottom to top.
9.850447150743816564e+02,9.706638226019856575e+02,9.563633378629569961e+02,8.221619370716191497e+02,9.592555209849638231e+02,8.238526555330386145e+02,8.219054253002532278e+02,9.514433462492386298e+02,8.193634143760173174e+02,9.414709501850302331e+02,9.845621835940556821e+02,9.923149286042789754e+02
9.825907870692633423e+02,9.671409535025143214e+02,9.602014940336522386e+02,8.171018473945634923e+02,9.628996961401287535e+02,8.194982705624699975e+02,8.176916522692689568e+02,9.551710571510900536e+02,8.144658062591638554e+02,9.448998138341551112e+02,9.818840828012105248e+02,9.904015076499285897e+02
9.804249708523313984e+02,9.640362886585434126e+02,9.637011922616732136e+02,8.122270818148424496e+02,9.665131656655390771e+02,8.151057241503363002e+02,8.133708079802389648e+02,9.588728929528516574e+02,8.097638288521789036e+02,9.479886367331846486e+02,9.794385382650270913e+02,9.886930171705199655e+02
9.785978429852173122e+02,9.614523164668190702e+02,9.667484172866712697e+02,8.076992771266156979e+02,9.701124013698436102e+02,8.107224107094302781e+02,8.091296900769515332e+02,9.624657086124120724e+02,8.054868474314882860e+02,9.505693924263051713e+02,9.774255042236288773e+02,9.872107997534782271e+02
9.771346733077605222e+02,9.594615400178396385e+02,9.691504616126550218e+02,8.036006670653748643e+02,9.734984154154831231e+02,8.066094254445335991e+02,8.052553142177531527e+02,9.657665404994809251e+02,8.018154898994083624e+02,9.525956449666715571e+02,9.758588333788575255e+02,9.860108597632076908e+02
9.760327985154860926e+02,9.580163700614307345e+02,9.708967011985045019e+02,8.001796367503387728e+02,9.765283205436944627e+02,8.029008702251536533e+02,8.017646427960385154e+02,9.685523663747386536e+02,7.988613679164284349e+02,9.541095509762740221e+02,9.746699720969027112e+02,9.852004691667632414e+02
9.753048893453656092e+02,9.570861395140674404e+02,9.720946259437187109e+02,7.975597784908478616e+02,9.791298578838716367e+02,7.996635802765956669e+02,7.987638185179396260e+02,9.707787048967591090e+02,7.966074746372369191e+02,9.551528184201333715e+02,9.738738879475358772e+02,9.846767237825529264e+02
9.748568066627510689e+02,9.565652960835523118e+02,9.728152103173492833e+02,7.956438451310893925e+02,9.811943906016847450e+02,7.970646835643308350e+02,7.964304387353827224e+02,9.724135154422604046e+02,7.950320530253200104e+02,9.557969989585189978e+02,9.734491856483818992e+02,9.843565562685603254e+02
9.746035176364912331e+02,9.563048771316990724e+02,9.731533273865110232e+02,7.942996602604172267e+02,9.827015844136483338e+02,7.951034474776693060e+02,7.947479725758696532e+02,9.735361873845092759e+02,7.940149244425662118e+02,9.561100652870143222e+02,9.733006818942957352e+02,9.842124263409820060e+02
9.745296557892581859e+02,9.562099857898219852e+02,9.733012492168563767e+02,7.934584061258793781e+02,9.837582692351365949e+02,7.936979498333196261e+02,7.936039007937771430e+02,9.742621373537870113e+02,7.933802744022355000e+02,9.561933982546129300e+02,9.733112237016603103e+02,9.841782013874091035e+02
